episode,frames,return,misbehave,Lc,La,ratio,test
48.0,3758.0,0.0,1.0,0.06257249501897605,-1.60004234790802,0.017241379310344827,0.0
49.0,3858.0,0.0,0.0,0.054747858940099835,-1.5804668593406677,0.07,0.0
50.0,3913.0,1.0,0.0,0.06459064061033132,-1.5621550941467286,0.0,0.0
51.0,3965.0,1.0,0.0,0.057911907866728146,-1.5352648162841798,0.038461538461538464,0.0
52.0,4015.0,0.0,1.0,0.05412199527723715,-1.5155473852157593,0.02,0.0
53.0,4115.0,0.0,0.0,0.06033746141300071,-1.4934256839752198,0.07,0.0
54.0,4196.0,1.0,0.0,0.05475212526740506,-1.472203664779663,0.037037037037037035,0.0
55.0,4266.0,0.0,1.0,0.06104740360751748,-1.4639926052093506,0.0,0.0
56.0,4320.0,0.0,1.0,0.05321619115129579,-1.4353846955299376,0.037037037037037035,0.0
57.0,4364.0,1.0,0.0,0.044061610836070034,-1.4157949590682983,0.022727272727272728,0.0
58.0,4432.0,1.0,0.0,0.05044832174666226,-1.3973611855506898,0.0,0.0
59.0,4495.0,1.0,0.0,0.06402500949741807,-1.3779141521453857,0.031746031746031744,0.0
60.0,4564.0,1.0,0.0,0.05295126865559723,-1.3586661005020142,0.028985507246376812,0.0
61.0,4617.0,1.0,0.0,0.05134364703204483,-1.3348190021514892,0.018867924528301886,0.0
62.0,4681.0,0.0,1.0,0.05923045370378532,-1.320344865322113,0.015625,0.0
63.0,4742.0,0.0,1.0,0.05643521644640714,-1.2990470933914184,0.04918032786885246,0.0
64.0,4807.0,1.0,0.0,0.040506209089362526,-1.2828077602386474,0.03076923076923077,0.0
65.0,4878.0,1.0,0.0,0.05395657603046857,-1.2643875670433045,0.04225352112676056,0.0
66.0,4978.0,0.0,0.0,0.05049799899286882,-1.2487763476371765,0.01,0.0
67.0,5053.0,1.0,0.0,0.060784645569510756,-1.231629385948181,0.05333333333333334,0.0
68.0,5129.0,0.0,1.0,0.054344625107187315,-1.213068461418152,0.05263157894736842,0.0
69.0,5229.0,0.0,0.0,0.043652020546869605,-1.1977530431747436,0.06,0.0
70.0,5329.0,0.0,0.0,0.048373767668381334,-1.1773705410957336,0.03,0.0
71.0,5397.0,1.0,0.0,0.05138787560397759,-1.1592842507362366,0.08823529411764706,0.0
72.0,5481.0,1.0,0.0,0.041235777912661434,-1.1515802597999574,0.0,0.0
73.0,5531.0,0.0,1.0,0.03853524338977877,-1.1289085912704468,0.02,0.0
74.0,5585.0,1.0,0.0,0.04487231720471754,-1.1126662921905517,0.07407407407407407,0.0
75.0,5685.0,0.0,0.0,0.04250628120265901,-1.100457844734192,0.0,0.0
76.0,5763.0,1.0,0.0,0.036429780228063466,-1.078820707798004,0.01282051282051282,0.0
77.0,5832.0,1.0,0.0,0.03882977807661518,-1.066244432926178,0.043478260869565216,0.0
78.0,5932.0,0.0,0.0,0.046892193253152074,-1.0542044138908386,0.01,0.0
79.0,6019.0,0.0,1.0,0.038414046466350556,-1.0361795806884766,0.05747126436781609,0.0
80.0,6071.0,1.0,0.0,0.035187394625827435,-1.023228565454483,0.019230769230769232,0.0
81.0,6130.0,0.0,1.0,0.04429437698621769,-1.0053123462200164,0.03389830508474576,0.0
82.0,6226.0,0.0,1.0,0.03978253730048891,-0.9855113506317139,0.03125,0.0
83.0,6288.0,0.0,1.0,0.04266622715360427,-0.9801026499271392,0.03225806451612903,0.0
84.0,6347.0,0.0,1.0,0.044172690291889014,-0.9646636784076691,0.0847457627118644,0.0
85.0,6423.0,1.0,0.0,0.04055696274692309,-0.9548205268383027,0.07894736842105263,0.0
86.0,6482.0,0.0,1.0,0.029168906181730563,-0.9318977069854736,0.05084745762711865,0.0
87.0,6563.0,1.0,0.0,0.032032177506771405,-0.9202086758613587,0.012345679012345678,0.0
88.0,6655.0,0.0,1.0,0.03793778354185633,-0.9060612177848816,0.043478260869565216,0.0
89.0,6737.0,0.0,1.0,0.03193948050466133,-0.8871861469745635,0.06097560975609756,0.0
90.0,6809.0,0.0,1.0,0.031356363041268195,-0.8858572041988373,0.05555555555555555,0.0
91.0,6868.0,1.0,0.0,0.03031484648687183,-0.8710641014575958,0.06779661016949153,0.0
92.0,6911.0,0.0,1.0,0.033810728458774975,-0.8557708144187928,0.046511627906976744,0.0
93.0,7011.0,0.0,0.0,0.03119856893084943,-0.8460971260070801,0.05,0.0
94.0,7068.0,1.0,0.0,0.028806821087309798,-0.8297955596446991,0.0,0.0
95.0,7112.0,1.0,0.0,0.028954130616039037,-0.825123370885849,0.09090909090909091,0.0
96.0,7206.0,1.0,0.0,0.030931447183829733,-0.8095358860492706,0.06382978723404255,0.0
97.0,7279.0,1.0,0.0,0.03604481461225077,-0.8041514134407044,0.0136986301369863,0.0
98.0,7379.0,0.0,0.0,0.02650988840021455,-0.7958651649951934,0.02,0.0
99.0,7459.0,0.0,1.0,0.026783952460755246,-0.773662576675415,0.075,0.0
100.0,7520.0,0.0,1.0,0.03267836704500951,-0.7623235762119294,0.01639344262295082,0.0
101.0,7620.0,0.0,0.0,0.02728952496254351,-0.7503762316703796,0.06,0.0
102.0,7693.0,0.0,1.0,0.02544972044415772,-0.7381085085868836,0.0273972602739726,0.0
103.0,7743.0,0.0,1.0,0.02580535542219877,-0.7283351302146912,0.04,0.0
104.0,7808.0,1.0,0.0,0.028054226963140538,-0.7171334683895111,0.046153846153846156,0.0
105.0,7863.0,0.0,1.0,0.028927175095304847,-0.7058670473098755,0.03636363636363636,0.0
106.0,7953.0,1.0,0.0,0.029890067889355124,-0.693449056148529,0.05555555555555555,0.0
107.0,8014.0,0.0,1.0,0.026465627498691902,-0.6832291531562805,0.06557377049180328,0.0
108.0,8053.0,0.0,1.0,0.026472642225235175,-0.6706864011287689,0.07692307692307693,0.0
109.0,8096.0,0.0,1.0,0.027075073806481668,-0.6618079733848572,0.046511627906976744,0.0
110.0,8167.0,0.0,1.0,0.028797928970307113,-0.6490594136714936,0.028169014084507043,0.0
111.0,8221.0,0.0,1.0,0.025880283980295644,-0.6458707308769226,0.09259259259259259,0.0
112.0,8272.0,0.0,1.0,0.025165644930675624,-0.6272803688049317,0.058823529411764705,0.0
113.0,8324.0,0.0,1.0,0.02428060797334183,-0.6211849403381348,0.057692307692307696,0.0
114.0,8388.0,0.0,1.0,0.02347466223014635,-0.6174195301532746,0.109375,0.0
115.0,8461.0,1.0,0.0,0.028120679106214085,-0.6056930780410766,0.0273972602739726,0.0
116.0,8527.0,0.0,1.0,0.027290654815733433,-0.5978500044345856,0.0,0.0
117.0,8591.0,0.0,1.0,0.01895877614209894,-0.5838166773319244,0.03125,0.0
118.0,8691.0,0.0,0.0,0.025174912435759325,-0.5762299978733063,0.12,0.0
119.0,8791.0,0.0,0.0,0.02408243962796405,-0.5662870383262635,0.07,0.0
120.0,8885.0,0.0,1.0,0.021867648857441965,-0.5545202255249023,0.06382978723404255,0.0
121.0,8985.0,0.0,0.0,0.021279849428028682,-0.5453055095672608,0.05,0.0
122.0,9048.0,0.0,1.0,0.018484267821040703,-0.5351966178417206,0.09523809523809523,0.0
123.0,9104.0,0.0,1.0,0.018330475948605453,-0.5285073006153107,0.017857142857142856,0.0
124.0,9204.0,0.0,0.0,0.019436301237042243,-0.5147220051288605,0.08,0.0
125.0,9265.0,0.0,1.0,0.020301256254078907,-0.5096388524770736,0.01639344262295082,0.0
126.0,9328.0,0.0,1.0,0.01823851908775396,-0.5031987810134888,0.06349206349206349,0.0
127.0,9428.0,0.0,0.0,0.016901771799630295,-0.49597081065177917,0.07,0.0
128.0,9528.0,0.0,0.0,0.02071799688914325,-0.48721048414707185,0.08,0.0
129.0,9597.0,0.0,1.0,0.016326537169479707,-0.48336984515190123,0.028985507246376812,0.0
130.0,9697.0,0.0,0.0,0.020686563402414322,-0.47553135514259337,0.1,0.0
131.0,9790.0,0.0,1.0,0.016805242226655536,-0.4643857675790787,0.12903225806451613,0.0
132.0,9852.0,1.0,0.0,0.018377527819247917,-0.46183739602565765,0.06451612903225806,0.0
133.0,9935.0,0.0,1.0,0.02327578201511642,-0.4554259884357452,0.07228915662650602,0.0
134.0,9998.0,1.0,0.0,0.018931318965624087,-0.44170789122581483,0.06349206349206349,0.0
135.0,10054.0,0.0,1.0,0.018809807092948175,-0.43157397627830507,0.03571428571428571,0.0
136.0,10094.0,0.0,1.0,0.01947421713981612,-0.42890924751758575,0.125,0.0
137.0,10194.0,0.0,0.0,0.01981827557145152,-0.4181492185592651,0.07,0.0
138.0,10276.0,1.0,0.0,0.014995468759786378,-0.4129306149482727,0.024390243902439025,0.0
139.0,10352.0,0.0,1.0,0.014043999323839672,-0.40640106201171877,0.039473684210526314,0.0
140.0,10405.0,0.0,1.0,0.016214014256001975,-0.39783158004283903,0.07547169811320754,0.0
141.0,10460.0,1.0,0.0,0.01723047989196445,-0.3945780152082443,0.0,0.0
142.0,10560.0,0.0,0.0,0.013827842882019468,-0.38127446711063384,0.06,0.0
143.0,10660.0,0.0,0.0,0.014604589440859855,-0.3845348083972931,0.08,0.0
144.0,10724.0,0.0,1.0,0.015945610715425572,-0.3697930145263672,0.09375,0.0
145.0,10783.0,1.0,0.0,0.017368969328326784,-0.364058148264885,0.0847457627118644,0.0
146.0,10883.0,0.0,0.0,0.016385622362322466,-0.3665345948934555,0.05,0.0
147.0,10976.0,0.0,1.0,0.01339911208493163,-0.3515320527553558,0.15053763440860216,0.0
148.0,11050.0,0.0,1.0,0.012686685753287748,-0.34754597902297973,0.013513513513513514,0.0
149.0,11150.0,0.0,0.0,0.013659159149974585,-0.34122027397155763,0.08,0.0
150.0,11215.0,0.0,1.0,0.018712725566874724,-0.3281330442428589,0.1076923076923077,0.0
151.0,11268.0,1.0,0.0,0.012030207317438908,-0.3300138407945633,0.1320754716981132,0.0
152.0,11343.0,0.0,1.0,0.016047612323309295,-0.3246233779191971,0.14666666666666667,0.0
153.0,11443.0,0.0,0.0,0.013390293549964554,-0.3126623612642288,0.14,0.0
154.0,11543.0,0.0,0.0,0.011967192674055695,-0.3065258586406708,0.08,0.0
155.0,11643.0,0.0,0.0,0.013558294207618928,-0.30545859813690185,0.1,0.0
156.0,11743.0,0.0,0.0,0.01118140162265263,-0.2980645328760147,0.08,0.0
157.0,11843.0,0.0,0.0,0.01403713155623791,-0.29482059240341185,0.05,0.0
158.0,11943.0,0.0,0.0,0.012244265071476548,-0.27940930843353273,0.11,0.0
159.0,12043.0,0.0,0.0,0.013294483387289802,-0.27536463558673857,0.1,0.0
160.0,12112.0,0.0,1.0,0.011155141198323691,-0.27288036823272704,0.07246376811594203,0.0
161.0,12212.0,0.0,0.0,0.011003709387086929,-0.27093570291996,0.09,0.0
162.0,12270.0,1.0,0.0,0.01173255346941005,-0.25848225474357606,0.034482758620689655,0.0
163.0,12339.0,0.0,1.0,0.010075509207090362,-0.2535820671916008,0.07246376811594203,0.0
164.0,12391.0,1.0,0.0,0.01311501193260483,-0.24582072019577025,0.09615384615384616,0.0
165.0,12456.0,1.0,0.0,0.010942250168591272,-0.24036078989505769,0.09230769230769231,0.0
166.0,12506.0,0.0,1.0,0.013432726239907425,-0.23571245461702348,0.06,0.0
167.0,12560.0,0.0,1.0,0.010586817520670594,-0.22761708229780198,0.037037037037037035,0.0
168.0,12660.0,0.0,0.0,0.008545606156969825,-0.22414086490869523,0.04,0.0
169.0,12724.0,0.0,1.0,0.012600934670772404,-0.22373502016067504,0.109375,0.0
170.0,12824.0,0.0,0.0,0.013905222456669435,-0.219168558716774,0.08,0.0
171.0,12903.0,0.0,1.0,0.012584482884522004,-0.2141902631521225,0.0759493670886076,0.0
172.0,13003.0,0.0,0.0,0.00936869486555679,-0.21050284534692765,0.1,0.0
173.0,13103.0,0.0,0.0,0.010235972760983713,-0.20125990718603134,0.05,0.0
174.0,13203.0,0.0,0.0,0.01181322352881807,-0.20120494246482848,0.06,0.0
175.0,13293.0,0.0,1.0,0.009585571061834344,-0.19602357506752013,0.044444444444444446,0.0
176.0,13393.0,0.0,0.0,0.009904956104510348,-0.1899423775076866,0.14,0.0
177.0,13437.0,0.0,1.0,0.00950345903460402,-0.18512602061033248,0.06818181818181818,0.0
178.0,13502.0,0.0,1.0,0.009225487364456058,-0.1799814459681511,0.06153846153846154,0.0
179.0,13551.0,0.0,1.0,0.00968924146531208,-0.17564101219177247,0.12244897959183673,0.0
180.0,13651.0,0.0,0.0,0.00914143630736362,-0.1717440092563629,0.06,0.0
181.0,13727.0,1.0,0.0,0.00801495158666512,-0.16670081794261932,0.02631578947368421,0.0
182.0,13821.0,0.0,1.0,0.006502692380072403,-0.1674370574951172,0.13829787234042554,0.0
183.0,13916.0,0.0,1.0,0.008902830518927658,-0.1626409411430359,0.07368421052631578,0.0
184.0,14016.0,0.0,0.0,0.00936766935417694,-0.15670482605695724,0.1,0.0
185.0,14085.0,0.0,1.0,0.009030526982896844,-0.1546658146381378,0.07246376811594203,0.0
186.0,14169.0,0.0,1.0,0.008597560923499259,-0.14978194743394851,0.05952380952380952,0.0
187.0,14240.0,0.0,1.0,0.008668107714947837,-0.14785499557852744,0.11267605633802817,0.0
188.0,14340.0,0.0,0.0,0.0077622686867835,-0.1401338917016983,0.11,0.0
189.0,14439.0,0.0,1.0,0.0074055053147128545,-0.14000535011291504,0.1717171717171717,0.0
190.0,14539.0,0.0,0.0,0.007664920341316019,-0.13776159942150115,0.19,0.0
191.0,14639.0,0.0,0.0,0.007611171903372451,-0.13466206848621368,0.06,0.0
192.0,14718.0,0.0,1.0,0.006848997496460924,-0.13665532007813452,0.10126582278481013,0.0
193.0,14780.0,0.0,1.0,0.007347367020520324,-0.1303025832772255,0.0967741935483871,0.0
194.0,14880.0,0.0,0.0,0.00825151596494834,-0.12576361641287803,0.09,0.0
195.0,14957.0,0.0,1.0,0.008022368217316398,-0.12420293882489204,0.12987012987012986,0.0
196.0,15044.0,0.0,1.0,0.007087702885619365,-0.11821597248315811,0.09195402298850575,0.0
197.0,15102.0,0.0,1.0,0.008330751682860864,-0.1145524987578392,0.08620689655172414,0.0
198.0,15194.0,0.0,1.0,0.006847121543250978,-0.11325222745537758,0.08695652173913043,0.0
199.0,15253.0,0.0,1.0,0.007509701569215394,-0.1057578520476818,0.03389830508474576,0.0
200.0,15297.0,0.0,1.0,0.009079140447138343,-0.10625307470560073,0.11363636363636363,0.0
201.0,15374.0,1.0,0.0,0.007613035544809463,-0.09795573443174362,0.1038961038961039,0.0
202.0,15473.0,1.0,0.0,0.0075419129523297814,-0.09637020289897918,0.1111111111111111,0.0
203.0,15553.0,0.0,1.0,0.008699747351856786,-0.09449628040194512,0.15,0.0
204.0,15611.0,1.0,0.0,0.009315972760150544,-0.09088030159473419,0.08620689655172414,0.0
205.0,15711.0,0.0,0.0,0.007599755644387187,-0.09211904674768448,0.05,0.0
206.0,15767.0,0.0,1.0,0.006801938018361398,-0.09205095261335373,0.25,0.0
207.0,15815.0,1.0,0.0,0.007858429302855257,-0.08691241145133972,0.125,0.0
208.0,15867.0,0.0,1.0,0.008473280695616267,-0.07983673930168152,0.07692307692307693,0.0
209.0,15920.0,0.0,1.0,0.008862349591508974,-0.08062810555100441,0.1509433962264151,0.0
210.0,15988.0,1.0,0.0,0.00875845912079967,-0.07893732309341431,0.08823529411764706,0.0
211.0,16088.0,0.0,0.0,0.00922127568696851,-0.07515451528131961,0.08,0.0
212.0,16155.0,0.0,1.0,0.009029020703913773,-0.07234778359532357,0.08955223880597014,0.0
213.0,16255.0,0.0,0.0,0.0066714856883709215,-0.06878434032201768,0.06,0.0
214.0,16355.0,0.0,0.0,0.007849821555628295,-0.0677072536200285,0.12,0.0
215.0,16428.0,1.0,0.0,0.006250026584321624,-0.06633565187454224,0.0547945205479452,0.0
216.0,16485.0,1.0,0.0,0.00585685541973362,-0.06364196412265301,0.08771929824561403,0.0
217.0,16572.0,0.0,1.0,0.006328251173813442,-0.06093230403959751,0.13793103448275862,0.0
218.0,16646.0,1.0,0.0,0.007759446502745959,-0.057027024999260906,0.16216216216216217,0.0
219.0,16708.0,0.0,1.0,0.006177648655429948,-0.05552736550569534,0.1935483870967742,0.0
220.0,16763.0,0.0,1.0,0.007521729744811409,-0.05361507706344128,0.14545454545454545,0.0
221.0,16863.0,0.0,0.0,0.006283486322208773,-0.05507220044732094,0.16,0.0
222.0,16927.0,1.0,0.0,0.008986918178170527,-0.04983893223106861,0.1875,0.0
223.0,16995.0,0.0,1.0,0.007696037206804682,-0.046368683576583865,0.11764705882352941,0.0
224.0,17048.0,0.0,1.0,0.006858226381737041,-0.04469774916768074,0.18867924528301888,0.0
225.0,17114.0,0.0,1.0,0.005130594917864073,-0.04326691325753927,0.07575757575757576,0.0
226.0,17170.0,0.0,1.0,0.005930051537352483,-0.0426190822944045,0.08928571428571429,0.0
227.0,17270.0,0.0,0.0,0.004781294891472498,-0.037763932831585405,0.17,0.0
228.0,17333.0,0.0,1.0,0.007377818251100053,-0.038595193661749364,0.06349206349206349,0.0
229.0,17400.0,1.0,0.0,0.005427026220422704,-0.03683215778321028,0.1044776119402985,0.0
230.0,17500.0,0.0,0.0,0.006951482010483687,-0.03659095570445061,0.13,0.0
231.0,17553.0,0.0,1.0,0.007513068859261693,-0.035645005851984025,0.018867924528301886,0.0
232.0,17653.0,0.0,0.0,0.006406862690296293,-0.03195959940552712,0.14,0.0
233.0,17719.0,0.0,1.0,0.007397219353246101,-0.028519660625606777,0.07575757575757576,0.0
234.0,17819.0,0.0,0.0,0.0038381437607313273,-0.023277765177190303,0.08,0.0
235.0,17875.0,0.0,1.0,0.004754637763558094,-0.026918608974665404,0.125,0.0
236.0,17924.0,0.0,1.0,0.00638803042442305,-0.024348932942375542,0.24489795918367346,0.0
237.0,17985.0,0.0,1.0,0.004920275744295566,-0.021117964014410972,0.19672131147540983,0.0
238.0,18078.0,0.0,1.0,0.004452154184546089,-0.020959961265325545,0.17204301075268819,0.0
239.0,18131.0,1.0,0.0,0.005384579192155456,-0.01900880756787956,0.1320754716981132,0.0
240.0,18163.0,0.0,1.0,0.005502164891442191,-0.014823147705756127,0.09375,0.0
241.0,18229.0,0.0,1.0,0.006219215491291834,-0.014891838752664626,0.12121212121212122,0.0
242.0,18314.0,0.0,1.0,0.0051244769842014645,-0.012926263487897813,0.18823529411764706,0.0
243.0,18376.0,0.0,1.0,0.005444538148621518,-0.012320563765242695,0.08064516129032258,0.0
244.0,18473.0,0.0,1.0,0.005923794862028444,-0.008628876823931932,0.1134020618556701,0.0
245.0,18552.0,0.0,1.0,0.00510793507548442,-0.008260666171554475,0.0759493670886076,0.0
246.0,18593.0,0.0,1.0,0.003429075190746289,-0.009612820553593337,0.14634146341463414,0.0
247.0,18693.0,0.0,0.0,0.00470000730321317,-0.006058002673089504,0.12,0.0
248.0,18793.0,0.0,0.0,0.004139188718840785,-0.0059670125204138455,0.19,0.0
249.0,18850.0,0.0,1.0,0.00368443479600046,-0.0016031320532783866,0.12280701754385964,0.0
250.0,18940.0,1.0,0.0,0.005800510631361249,-0.002767335397657007,0.14444444444444443,0.0
251.0,18989.0,0.0,1.0,0.004100691391113287,-8.439588476903737e-05,0.32653061224489793,0.0
252.0,19089.0,0.0,0.0,0.004011269171624008,0.0013002977473661303,0.23,0.0
253.0,19189.0,0.0,0.0,0.004598288823735856,-0.0006468978524208069,0.12,0.0
254.0,19249.0,1.0,0.0,0.0041922682005855446,-0.0025658838835079223,0.11666666666666667,0.0
255.0,19349.0,0.0,0.0,0.003800591196699088,0.003949060707818717,0.1,0.0
256.0,19423.0,1.0,0.0,0.00389547392929785,0.004017445321660489,0.17567567567567569,0.0
257.0,19523.0,0.0,0.0,0.00582034622939318,0.0036213572137057783,0.08,0.0
258.0,19596.0,1.0,0.0,0.00543289771984746,0.007024172144592739,0.1232876712328767,0.0
259.0,19654.0,1.0,0.0,0.0053236123337660505,0.008277809000574052,0.1896551724137931,0.0
260.0,19710.0,0.0,1.0,0.005650845633666961,0.0067356257885694505,0.26785714285714285,0.0
261.0,19784.0,1.0,0.0,0.0031306376992502293,0.008410242444369942,0.20270270270270271,0.0
262.0,19832.0,1.0,0.0,0.0051580304600543055,0.009258078632410616,0.1875,0.0
263.0,19888.0,1.0,0.0,0.005939880510559306,0.008695778441615403,0.19642857142857142,0.0
264.0,19966.0,0.0,1.0,0.007250461689000076,0.007260406247805804,0.19230769230769232,0.0
265.0,20029.0,0.0,1.0,0.0049939428073048475,0.010258346169721336,0.12698412698412698,0.0
266.0,20129.0,0.0,0.0,0.006396337695773582,0.008777022729627788,0.12,0.0
267.0,20229.0,0.0,0.0,0.0051378186489091605,0.009643889460712672,0.16,0.0
268.0,20305.0,0.0,1.0,0.005262014397931693,0.012580476326402277,0.17105263157894737,0.0
269.0,20405.0,0.0,0.0,0.00488532662147918,0.01167447235668078,0.12,0.0
270.0,20456.0,0.0,1.0,0.006561857263841375,0.01191529534989968,0.19607843137254902,0.0
271.0,20556.0,0.0,0.0,0.0042217672836296315,0.0130113525968045,0.18,0.0
272.0,20597.0,0.0,1.0,0.0052917760255513716,0.012618319066241383,0.1951219512195122,0.0
273.0,20648.0,0.0,1.0,0.005516074121369456,0.01463965862058103,0.13725490196078433,0.0
274.0,20736.0,0.0,1.0,0.004253582400685047,0.012012834658380598,0.17045454545454544,0.0
275.0,20791.0,0.0,1.0,0.005099379512103042,0.014528912408277393,0.18181818181818182,0.0
276.0,20891.0,0.0,0.0,0.005907463740510366,0.017799532655626536,0.15,0.0
277.0,20968.0,0.0,1.0,0.0050344943623366585,0.02023179804906249,0.16883116883116883,0.0
278.0,21045.0,1.0,0.0,0.0047551784589632004,0.01739475439302623,0.14285714285714285,0.0
279.0,21095.0,1.0,0.0,0.005600117421536197,0.017901675766333936,0.14,0.0
280.0,21195.0,0.0,0.0,0.004232270707391095,0.01675114838872105,0.11,0.0
281.0,21295.0,0.0,0.0,0.005341169914695456,0.01579782315995544,0.14,0.0
282.0,21391.0,0.0,1.0,0.004262325467690289,0.014635389689356088,0.19791666666666666,0.0
283.0,21445.0,0.0,1.0,0.005339773404416519,0.01669105211738497,0.25925925925925924,0.0
284.0,21507.0,0.0,1.0,0.0044951403460254365,0.015019807780627161,0.20967741935483872,0.0
285.0,21607.0,0.0,0.0,0.005806769133996568,0.018400583886541425,0.19,0.0
286.0,21707.0,0.0,0.0,0.0024192399420800825,0.016547217639163135,0.1,0.0
287.0,21785.0,1.0,0.0,0.0051588265673092335,0.018570374506525697,0.24358974358974358,0.0
288.0,21875.0,0.0,1.0,0.00472673409078709,0.01911727260798216,0.23333333333333334,0.0
289.0,21975.0,0.0,0.0,0.004627350408700721,0.02008894600905478,0.11,0.0
290.0,22035.0,0.0,1.0,0.006640645053851131,0.019241330157965423,0.23333333333333334,0.0
291.0,22081.0,0.0,1.0,0.0074915700670248955,0.016817109934054317,0.2608695652173913,0.0
292.0,22148.0,0.0,1.0,0.0036949657975037555,0.018088267594575883,0.26865671641791045,0.0
293.0,22248.0,0.0,0.0,0.004800909119777544,0.019372170371934772,0.1,0.0
294.0,22298.0,0.0,1.0,0.004691513387638224,0.02151694806292653,0.16,0.0
295.0,22398.0,0.0,0.0,0.004220985987668353,0.019925550483167173,0.14,0.0
296.0,22480.0,0.0,1.0,0.004732663764202698,0.016796881081536413,0.21951219512195122,0.0
297.0,22580.0,0.0,0.0,0.004855593583361042,0.022725002681836484,0.25,0.0
298.0,22620.0,0.0,1.0,0.0038478697928665453,0.01953030947595835,0.225,0.0
